CarubvID	ProteinName	LocusID	ProteinLength	Pacid
10007212	XP_006285739.1	17878617	113	20894730
10006092	XP_006284815.1	17878618	104	20894097
10006092	XP_023635183.1	17878618	105	20894097
10007686	XP_006286133.1	17878626	196	20894199
10006200	XP_006282772.1	17878645	149	20896537
10007327	XP_006285848.1	17878647	132	20895417
10006882	XP_023634123.1	17878663	370	20894514
10005750	XP_006282718.1	17878679	205	20893797
10006080	XP_006284810.1	17878684	107	20896004
10007852	XP_006286275.2	17878687	380	20895705
10007182	XP_023634458.1	17878694	278	20895320
10007442	XP_006285930.1	17878696	119	20895428
10005034	XP_006283915.2	17878708	283	20896804
10006665	XP_006285288.1	17878711	86	20894784
10005885	XP_023634722.1	17878719	175	20893864
10005885	XP_023634722.1	17878719	175	20893865
10006789	XP_006282846.1	17878722	160	20896613
10007792	XP_006286225.1	17878724	248	20893668
10007215	XP_023635147.1	17878736	374	20896133
10004388	XP_006282573.1	17878800	618	20893773
10004512	XP_006283465.2	17878802	513	20895596
10007054	XP_006285604.2	17878808	556	20894294
10007734	XP_023634304.1	17878809	199	20896654
10006404	XP_023635186.1	17878818	799	20894858
10007548	XP_023635388.1	17878821	170	20896125
10006659	XP_006285283.1	17878843	90	20895625
10006659	XP_023635626.1	17878843	90	20895625
10006659	XP_023635627.1	17878843	90	20895625
10005905	XP_006284648.2	17878845	172	20894191
10005642	XP_006284463.1	17878847	235	20893904
10005386	XP_023633962.1	17878851	332	20894983
10005386	XP_023633963.1	17878851	332	20894983
10006324	XP_006285017.1	17878855	210	20894837
10005396	XP_006284234.1	17878858	290	20896583
10005787	XP_006284566.1	17878859	195	20895862
10005429	XP_006284263.1	17878861	285	20896195
10005711	XP_006284511.1	17878864	216	20894802
10005711	XP_023634954.1	17878864	217	20894802
10007246	XP_006285772.2	17878874	190	20896049
10006843	XP_006285426.1	17878884	305	20894206
10006861	XP_006285442.1	17878887	119	20896056
10004858	XP_006283771.1	17878891	431	20895221
10005582	XP_006284411.1	17878892	250	20893812
10005195	XP_006284069.1	17878919	338	20896729
10006636	XP_006285264.2	17878922	470	20895090
10007433	XP_023635119.1	17878924	298	20896525
10007433	XP_023635120.1	17878924	295	20896525
10007552	XP_006282516.1	17878927	434	20894731
10007552	XP_023635264.1	17878927	384	20894731
10007810	XP_006286241.1	17878930	281	20893986
10004342	XP_006283306.1	17878931	643	20894268
10005863	XP_006282472.2	17878936	108	20896554
10005908	XP_006284651.2	17878943	161	20897056
10005521	XP_006284349.1	17878952	263	20894138
10005647	XP_006284466.1	17878953	233	20895051
10005811	XP_006284585.1	17878971	190	20893678
10007124	XP_006285661.1	17878972	741	20897298
10007124	XP_023634792.1	17878972	647	20897298
10004685	XP_006283628.1	17878978	487	20894106
10005689	XP_006284497.1	17878981	221	20896255
10005011	XP_006283890.1	17878991	389	20894714
10005011	XP_006283890.1	17878991	389	20894716
10005011	XP_006283892.1	17878991	389	20894714
10005011	XP_006283892.1	17878991	389	20894716
10005011	XP_006283893.1	17878991	389	20894714
10005011	XP_006283893.1	17878991	389	20894716
10005011	XP_023634408.1	17878991	389	20894714
10005011	XP_023634408.1	17878991	389	20894716
10005011	XP_023634409.1	17878991	389	20894714
10005011	XP_023634409.1	17878991	389	20894716
10005011	XP_023634410.1	17878991	389	20894714
10005011	XP_023634410.1	17878991	389	20894716
10004655	XP_006283599.1	17879001	495	20896844
10007608	XP_006282950.1	17879009	338	20893960
10005194	XP_006284068.2	17879018	262	20896882
10004752	XP_006283689.1	17879022	464	20893680
10004752	XP_006283689.1	17879022	464	20893681
10004752	XP_006283689.1	17879022	464	20893682
10004752	XP_006283690.1	17879022	464	20893680
10004752	XP_006283690.1	17879022	464	20893681
10004752	XP_006283690.1	17879022	464	20893682
10004752	XP_006283691.1	17879022	464	20893680
10004752	XP_006283691.1	17879022	464	20893681
10004752	XP_006283691.1	17879022	464	20893682
10004967	XP_006282637.2	17879026	367	20893464
10006621	XP_006282821.1	17879069	137	20895212
10006118	XP_006282480.1	17879090	95	20895271
10006409	XP_006282799.2	17879097	323	20895969
10004103	XP_006282441.1	17879101	893	20894304
10005671	XP_006282706.1	17879103	226	20895096
10006021	XP_006284756.1	17879106	130	20895774
10004620	XP_006283568.1	17879111	506	20897290
10005926	XP_006284667.1	17879112	158	20893868
10004867	XP_006283777.1	17879117	428	20893870
10005614	XP_006282694.1	17879125	244	20894286
10005842	XP_006284611.1	17879129	182	20893820
10006396	XP_023634998.1	17879137	275	20894405
10004815	XP_006283742.1	17879150	443	20894704
10007500	XP_023633831.1	17879151	197	20896728
10006763	XP_006285372.1	17879155	507	20894786
10007685	XP_023635319.1	17879157	70	20896217
10005212	XP_006284082.1	17879166	333	20896514
10005897	XP_006282744.1	17879167	168	20895116
10007798	XP_006286231.1	17879169	617	20896261
10007854	XP_023635101.1	17879171	164	20896753
10007854	XP_023635102.1	17879171	123	20896753
10005843	XP_006284612.1	17879192	181	20894298
10005483	XP_006284312.1	17879194	271	20895703
10006173	XP_006284882.1	17879197	70	20894151
10006480	XP_023634341.1	17879201	147	20893655
10006582	XP_006285223.2	17879203	339	20896596
10005345	XP_006284194.2	17879206	242	20893779
10005345	XP_023634147.1	17879206	241	20893779
10006292	XP_006284986.2	17879209	238	20895697
10004523	XP_006283475.1	17879210	548	20893745
10005571	XP_006284401.1	17879211	252	20893611
10005433	XP_006284268.1	17879212	282	20894215
10005433	XP_006284269.1	17879212	283	20894215
10006006	XP_006284742.1	17879221	133	20896175
10004841	XP_006283760.1	17879225	435	20893604
10005685	XP_006284493.1	17879226	224	20894540
10006286	XP_006284980.2	17879227	248	20896616
10007682	XP_006286131.1	17879231	179	20894467
10007682	XP_023635416.1	17879231	178	20894467
10005176	XP_006284051.2	17879243	302	20894544
10005176	XP_006284051.2	17879243	302	20894545
10005176	XP_006284052.2	17879243	312	20894544
10005176	XP_006284052.2	17879243	312	20894545
10005176	XP_023634104.1	17879243	313	20894544
10005176	XP_023634104.1	17879243	313	20894545
10007406	XP_023634842.1	17879244	353	20897019
10004790	XP_006283721.1	17879245	444	20895376
10004790	XP_006283722.1	17879245	443	20895376
10004916	XP_006283817.1	17879249	418	20893423
10005196	XP_006284070.1	17879250	338	20896159
10005196	XP_023634079.1	17879250	331	20896159
10007599	XP_006286066.1	17879274	234	20897314
10007102	XP_023634324.1	17879280	258	20893793
10004750	XP_023634837.1	17879286	461	20894536
10007880	XP_023635505.1	17879294	599	20896053
10005313	XP_006282677.1	17879299	308	20894845
10006105	XP_006284817.1	17879307	102	20894504
10006027	XP_006284762.1	17879309	125	20895531
10004946	XP_006282631.1	17879312	407	20896350
10007310	XP_023633712.1	17879318	542	20894369
10005733	XP_023635496.1	17879319	239	20896784
10005205	XP_006284075.1	17879322	334	20894929
10004497	XP_006283451.1	17879323	556	20896246
10004497	XP_006283452.1	17879323	558	20896246
10007366	XP_006285871.1	17879327	623	20894049
10007387	XP_006282926.1	17879331	169	20893817
10007093	XP_006285641.2	17879337	161	20897091
10004435	XP_006283391.1	17879338	586	20896102
10007833	XP_006286258.1	17879339	330	20896963
10007732	XP_006286169.1	17879343	262	20894204
10005744	XP_006284541.1	17879345	207	20895200
10005684	XP_006284492.1	17879346	224	20893756
10005385	XP_023635444.1	17879379	330	20897123
10007778	XP_006286212.1	17879382	83	20894217
10006673	XP_006285296.1	17879388	648	20895152
10004885	XP_023635295.1	17879396	468	20896991
10004885	XP_023635296.1	17879396	467	20896991
10006261	XP_006284958.1	17879400	488	20894607
10005596	XP_006284425.1	17879407	247	20894444
10005596	XP_023635140.1	17879407	251	20894444
10005596	XP_023635141.1	17879407	251	20894444
10005814	XP_006284588.1	17879410	189	20894918
10006137	XP_023635289.1	17879412	86	20894438
10005317	XP_006282681.1	17879413	307	20895440
10006142	XP_006282482.1	17879416	83	20895564
10003989	XP_006283000.1	17879417	1434	20896908
10004313	XP_006283278.1	17879421	664	20893699
10006020	XP_023635572.1	17879430	93	20897025
10004404	XP_006283362.1	17879433	609	20893888
10006589	XP_006285230.1	17879437	82	20894693
10005824	XP_006284594.1	17879438	185	20894244
10005824	XP_006284594.1	17879438	185	20894245
10005824	XP_006284595.1	17879438	185	20894244
10005824	XP_006284595.1	17879438	185	20894245
10005824	XP_023635154.1	17879438	212	20894244
10005824	XP_023635154.1	17879438	212	20894245
10005824	XP_023635155.1	17879438	190	20894244
10005824	XP_023635155.1	17879438	190	20894245
10005824	XP_023635156.1	17879438	129	20894244
10005824	XP_023635156.1	17879438	129	20894245
10006976	XP_006285535.1	17879440	410	20895825
10007515	XP_023634246.1	17879445	373	20895614
10006946	XP_023635130.1	17879459	160	20896983
10005580	XP_006284409.1	17879461	250	20895962
10005876	XP_006284633.1	17879498	173	20897191
10005464	XP_006284295.1	17879499	276	20896467
10007512	XP_006285984.2	17879502	127	20896122
10007751	XP_006282524.1	17879504	108	20896634
10005509	XP_006284339.1	17879509	266	20894822
10007753	XP_006286188.1	17879513	172	20896181
10007106	XP_006285650.1	17879519	398	20893879
10005834	XP_006284603.1	17879528	183	20897018
10006145	XP_006284859.1	17879530	82	20893830
10007104	XP_023635682.1	17879538	659	20897020
10004920	XP_023634797.1	17879542	356	20894177
10004920	XP_023634798.1	17879542	316	20894177
10006866	XP_006285447.2	17879577	88	20894627
10006143	XP_006284857.1	17879581	83	20893556
10007547	XP_023634933.1	17879582	321	20893905
10007547	XP_023634934.1	17879582	321	20893905
10007547	XP_023634935.1	17879582	321	20893905
10004542	XP_006283490.1	17879587	540	20893896
10005835	XP_006284604.1	17879588	183	20894149
10007874	XP_023634711.1	17879600	314	20896473
10005805	XP_006284580.1	17879603	192	20895214
10006617	XP_006282497.1	17879634	129	20897269
10005934	XP_006284675.2	17879645	136	20895699
10005707	XP_006284507.1	17879675	217	20895249
10006521	XP_006285176.1	17879680	78	20894579
10004375	XP_006283335.1	17879684	626	20896306
10004375	XP_023634562.1	17879684	599	20896306
10006859	XP_006285434.1	17879691	588	20897066
10005904	XP_006284647.1	17879692	166	20896172
10006011	XP_006282474.1	17879693	132	20896582
10007179	XP_006285708.1	17879694	259	20895970
10004374	XP_006283334.1	17879700	626	20895559
10005966	XP_006284708.1	17879705	147	20895169
10005172	XP_006282659.1	17879710	344	20897218
10005172	XP_006282659.1	17879710	344	20897219
10005369	XP_006284212.1	17879720	297	20895021
10005621	XP_006284440.2	17879727	245	20895470
10005621	XP_023635644.1	17879727	237	20895470
10005339	XP_006284191.1	17879733	304	20896231
10006980	XP_006285533.1	17879741	111	20893587
10007869	XP_006286292.1	17879742	187	20896268
10007869	XP_023634441.1	17879742	218	20896268
10007869	XP_023634442.1	17879742	209	20896268
10007869	XP_023634443.1	17879742	196	20896268
10004670	XP_006283614.2	17879751	474	20896047
10004985	XP_006283871.1	17879756	395	20893825
10004343	XP_006283307.1	17879790	643	20895898
10007636	XP_006286093.1	17879792	127	20894378
10005598	XP_006284429.1	17879793	247	20896625
10005598	XP_023634489.1	17879793	247	20896625
10006579	XP_006285220.1	17879799	136	20896131
10005469	XP_023634587.1	17879801	274	20895733
10006083	XP_006284813.1	17879805	106	20896999
10006083	XP_023635174.1	17879805	106	20896999
10006083	XP_023635175.1	17879805	106	20896999
10005101	XP_023634865.1	17879808	365	20896057
10007455	XP_006282515.2	17879811	463	20895261
10003965	XP_023633857.1	17879817	2083	20897299
10003965	XP_023633858.1	17879817	2083	20897299
10006908	XP_006285480.1	17879844	475	20895721
10005758	XP_006282724.2	17879848	190	20896639
10004299	XP_023635676.1	17879853	614	20894292
10006290	XP_006284984.2	17879856	313	20896501
10005917	XP_006284660.1	17879861	161	20896516
10007765	XP_006286199.1	17879862	102	20895175
10004768	XP_006282597.1	17879864	460	20894190
10005230	XP_023633648.1	17879865	327	20895987
10005230	XP_023633649.1	17879865	327	20895987
10005425	XP_006284259.1	17879869	285	20896475
10005273	XP_006284140.1	17879871	318	20894025
10007216	XP_006285744.1	17879877	68	20895260
10005765	XP_023634916.1	17879934	203	20895038
10005765	XP_023634916.1	17879934	203	20895039
10007490	XP_006285969.2	17879942	249	20895080
10006390	XP_006285077.1	17879943	240	20895191
10005770	XP_006284553.1	17879952	200	20893457
10005207	XP_023634502.1	17879954	334	20895945
10004825	XP_006282607.1	17879965	441	20897071
10004627	XP_006283575.1	17879969	503	20897004
10007237	XP_006285763.1	17879970	122	20896874
10004725	XP_023634932.1	17879983	475	20894677
10006602	XP_006285241.1	17879986	517	20895503
10005323	XP_006284177.1	17879988	306	20896772
10005910	XP_023634613.1	17879990	224	20896163
10005428	XP_006284262.1	17879992	285	20894902
10006760	XP_006285369.1	17879996	85	20895007
10007508	XP_006282945.1	17880010	500	20894813
10006437	XP_006285104.1	17880011	313	20896132
10005532	XP_023634521.1	17880021	260	20894522
10006553	XP_006285199.1	17880023	392	20896606
10007700	XP_006286144.1	17880040	192	20896607
10005270	XP_006284137.1	17880042	318	20896353
10006277	XP_006282781.2	17880075	413	20895355
10007661	XP_006286112.1	17880080	392	20897060
10005554	XP_006284386.1	17880083	255	20896867
10006234	XP_006284935.2	17880085	286	20895360
10004475	XP_006283427.1	17880087	569	20895299
10005382	XP_006282685.1	17880088	294	20895292
10005289	XP_006284156.1	17880093	315	20894563
10005289	XP_023634519.1	17880093	298	20894563
10005882	XP_006282740.2	17880114	144	20895519
10004973	XP_023634537.1	17880123	398	20896372
10007014	XP_006285570.1	17880127	213	20894586
10007568	XP_006286039.2	17880129	203	20894944
10007646	XP_006282956.1	17880154	378	20895345
10006569	XP_006285210.1	17880158	521	20896270
10005559	XP_023633864.1	17880162	500	20895131
10005508	XP_006284338.1	17880167	266	20894750
10005025	XP_006283907.1	17880170	386	20895466
10005025	XP_023633835.1	17880170	155	20895466
10007393	XP_006282513.1	17880174	133	20896886
10006463	XP_023635134.1	17880175	410	20896153
10006367	XP_006285058.1	17880177	373	20895314
10007099	XP_006282887.2	17880189	669	20895391
10007099	XP_023635337.1	17880189	648	20895391
10005929	XP_006284671.1	17880203	157	20896814
10005606	XP_006284434.1	17880208	245	20896633
10005606	XP_023633769.1	17880208	200	20896633
10006901	XP_023635201.1	17880210	212	20895553
10007235	XP_006285761.1	17880216	458	20895551
10006030	XP_006284763.1	17880219	123	20895338
10005996	XP_006284733.2	17880229	115	20895561
10005996	XP_023634135.1	17880229	112	20895561
10006804	XP_006285399.1	17880233	80	20894992
10007806	XP_023634345.1	17880242	122	20897138
10007001	XP_023633647.1	17880246	339	20895103
10007738	XP_023634269.1	17880248	391	20896672
10006418	XP_006285085.1	17880257	685	20894809
10006418	XP_023633744.1	17880257	685	20894809
10006418	XP_023633745.1	17880257	665	20894809
10006418	XP_023633746.1	17880257	665	20894809
10006418	XP_023633747.1	17880257	665	20894809
10006418	XP_023633748.1	17880257	665	20894809
10006418	XP_023633749.1	17880257	665	20894809
10006418	XP_023633750.1	17880257	665	20894809
10006418	XP_023633751.1	17880257	665	20894809
10005924	XP_006284665.1	17880261	158	20894913
10005384	XP_006284225.1	17880268	294	20895332
10007498	XP_006285977.1	17880279	316	20894635
10006476	XP_023635184.1	17880282	70	20894481
10004873	XP_023634919.1	17880284	356	20897008
10006918	XP_006285490.1	17880301	559	20895140
10006918	XP_023634788.1	17880301	561	20895140
10005579	XP_006284408.1	17880311	250	20896571
10005579	XP_023634461.1	17880311	249	20896571
10004423	XP_006283379.2	17880317	539	20893689
10005993	XP_006284730.1	17880318	135	20897150
10005993	XP_023633992.1	17880318	135	20897150
10006790	XP_006282847.1	17880342	793	20896939
10006883	XP_023635121.1	17880348	339	20894501
10006883	XP_023635122.1	17880348	338	20894501
10005416	XP_006284250.1	17880349	287	20893718
10004285	XP_006283249.1	17880354	683	20893414
10007683	XP_006286132.1	17880357	330	20894535
10006972	XP_023634250.1	17880358	590	20896872
10004020	XP_006283028.1	17880365	1149	20895886
10004020	XP_023634154.1	17880365	1148	20895886
10005537	XP_006284364.1	17880366	259	20894628
10005106	XP_006283982.1	17880367	363	20893416
10007262	XP_006285789.1	17880371	292	20894221
10006662	XP_023633653.1	17880372	278	20895475
10004859	XP_006283772.2	17880383	392	20894997
10006768	XP_006282843.1	17880387	480	20894171
10006894	XP_006285475.1	17880392	239	20895130
10004518	XP_023635054.1	17880400	591	20894404
10004518	XP_023635056.1	17880400	493	20894404
10004183	XP_006283154.1	17880406	782	20893835
10004183	XP_023635500.1	17880406	783	20893835
10007332	XP_006285851.1	17880412	586	20896579
10005925	XP_006284666.1	17880416	158	20894233
10004921	XP_006283819.1	17880425	416	20895787
10006339	XP_006285032.1	17880427	71	20896952
10007487	XP_006285966.1	17880457	148	20894479
10007244	XP_023633799.1	17880459	176	20894400
10007244	XP_023633801.1	17880459	176	20894400
10007244	XP_023633802.1	17880459	150	20894400
10005661	XP_006284475.1	17880465	229	20894976
10005282	XP_006284148.1	17880473	317	20895286
10006930	XP_006282875.1	17880480	94	20896460
10005923	XP_006284664.2	17880481	115	20895905
10007524	XP_006285997.1	17880484	168	20894562
10006601	XP_023634753.1	17880485	285	20896428
10005018	XP_006283901.1	17880498	387	20896739
10007078	XP_006282883.1	17880500	247	20897027
